PassengerId,GroupId,Group_Size,HomePlanet,Destination,Side,Deck,Cabin_Number,Age,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
0403_01,403,1,2,2,0,3,13,43.0,0,1,353.0,896.0,0.0,0.0,2.0,1
0407_02,407,3,0,2,0,5,90,20.0,0,0,0.0,465.0,0.0,5.0,223.0,0
0407_03,407,3,0,2,0,6,69,39.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0408_01,408,1,2,2,0,4,25,35.0,0,0,1134.0,113.0,52.0,0.0,0.0,0
0409_01,409,1,2,2,1,5,71,31.0,0,0,0.0,0.0,1116.0,2.0,0.0,0
0410_01,410,1,0,0,1,5,72,21.0,0,0,0.0,150.0,0.0,567.0,0.0,0
0411_01,411,1,0,2,0,5,91,16.0,0,0,691.0,0.0,101.0,140.0,0.0,0
0412_01,412,1,1,2,0,2,11,60.0,0,0,0.0,7255.0,5952.0,1537.0,0.0,1
0413_01,413,1,0,2,0,5,92,18.0,0,0,0.0,157.0,0.0,352.0,60.0,0
0415_01,415,1,0,2,1,6,60,42.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0417_01,417,3,1,0,0,1,18,68.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0417_02,417,3,1,0,0,1,18,22.0,0,0,0.0,1170.0,0.0,5467.0,1241.0,0
0417_03,417,3,1,2,0,1,18,59.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0425_01,425,3,2,2,0,5,96,37.0,0,0,1094.0,2.0,26.0,34.0,1.0,0
0425_02,425,3,2,2,0,5,96,3.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0425_03,425,3,2,2,0,5,96,31.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0428_01,428,1,1,2,1,2,16,29.0,0,0,0.0,4118.0,0.0,715.0,3139.0,1
0429_01,429,2,1,0,1,0,5,20.0,0,0,2.0,10116.0,0.0,2.0,225.0,1
0429_02,429,2,1,0,1,0,5,46.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0430_01,430,1,0,2,1,5,75,29.0,0,0,0.0,1026.0,0.0,16.0,0.0,1
0431_01,431,1,2,2,0,5,97,43.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0432_01,432,1,2,2,1,5,76,17.0,0,0,1483.0,10.0,0.0,0.0,0.0,0
0433_02,433,2,1,2,0,1,20,47.0,0,0,4.0,891.0,0.0,2962.0,3656.0,0
0434_01,434,1,2,2,1,5,77,45.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0435_01,435,1,0,2,1,6,62,17.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0436_01,436,2,0,0,1,6,63,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0436_02,436,2,0,1,1,6,63,56.0,0,0,46.0,11.0,0.0,622.0,0.0,0
0437_01,437,2,0,2,1,5,78,39.0,0,0,382.0,0.0,22.0,467.0,0.0,0
0437_02,437,2,0,1,1,5,78,40.0,0,0,7.0,0.0,840.0,26.0,0.0,0
0441_01,441,1,0,0,1,5,79,32.0,0,0,0.0,0.0,0.0,722.0,0.0,0
0442_01,442,1,0,2,0,5,98,35.0,0,0,7.0,1043.0,0.0,0.0,0.0,0
0444_01,444,1,2,2,0,3,15,32.0,0,1,2484.0,429.0,102.0,0.0,0.0,0
0445_01,445,1,0,2,1,5,80,25.0,0,0,1352.0,0.0,0.0,24.0,799.0,0
0446_01,446,1,1,0,0,1,21,22.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0447_01,447,1,0,2,1,5,81,22.0,0,0,9.0,0.0,795.0,0.0,0.0,1
0448_01,448,1,0,2,0,4,27,24.0,0,0,757.0,0.0,0.0,32.0,0.0,0
0449_01,449,1,0,2,1,6,64,11.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0452_01,452,1,2,2,1,4,26,22.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0453_01,453,3,1,2,1,1,14,19.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0453_03,453,3,1,2,1,1,14,74.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0454_02,454,3,1,2,1,1,15,42.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0454_03,454,3,1,2,1,1,15,43.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0456_01,456,1,0,2,1,5,83,55.0,0,0,210.0,185.0,188.0,59.0,73.0,0
0457_01,457,3,0,1,0,6,72,19.0,0,0,0.0,0.0,747.0,26.0,0.0,1
0457_02,457,3,0,2,0,6,72,6.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0457_03,457,3,0,2,0,6,72,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0
0458_01,458,1,1,0,1,3,16,28.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0459_01,459,1,0,2,1,5,84,15.0,0,0,2156.0,0.0,0.0,59.0,2.0,0
0460_01,460,1,0,1,1,6,65,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0461_01,461,3,0,1,1,4,27,31.0,0,0,0.0,869.0,0.0,0.0,0.0,1
0461_02,461,3,0,2,1,5,85,22.0,0,0,0.0,70.0,182.0,612.0,20.0,1
0461_03,461,3,0,0,1,6,66,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0463_02,463,2,2,2,0,5,100,14.0,0,0,928.0,852.0,81.0,0.0,0.0,0
0465_01,465,1,0,2,0,4,28,19.0,0,0,4.0,10.0,0.0,1178.0,428.0,0
0466_01,466,1,0,2,0,5,101,36.0,0,0,0.0,0.0,863.0,1.0,1.0,0
0471_01,471,2,1,2,0,1,22,16.0,0,0,0.0,45.0,2.0,5183.0,170.0,0
0471_02,471,2,1,0,0,1,22,30.0,0,0,0.0,7972.0,0.0,0.0,4.0,1
0472_01,472,1,0,1,1,5,87,37.0,0,0,0.0,10.0,544.0,9.0,299.0,0
0474_01,474,1,0,0,1,6,69,15.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0475_01,475,1,0,2,0,4,29,36.0,0,0,0.0,0.0,38.0,9.0,943.0,0
0476_02,476,3,2,2,0,5,103,27.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0476_03,476,3,2,2,0,5,103,12.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0477_01,477,1,0,2,0,4,30,22.0,0,0,0.0,5.0,0.0,1619.0,0.0,0
0481_01,481,1,0,2,1,6,70,13.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0482_01,482,2,0,2,1,4,28,27.0,0,0,0.0,118.0,0.0,5.0,665.0,0
0482_02,482,2,0,2,1,5,88,28.0,0,0,0.0,14.0,0.0,0.0,615.0,0
0485_01,485,1,1,0,1,1,17,21.0,0,0,0.0,33.0,0.0,3348.0,55.0,0
0490_01,490,1,0,2,1,6,71,14.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0499_01,499,2,2,0,1,5,89,27.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0499_02,499,2,2,2,1,4,29,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0
0500_01,500,1,2,0,0,3,19,21.0,0,0,513.0,0.0,1749.0,82.0,0.0,1
0503_01,503,3,2,2,1,5,90,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0503_02,503,3,2,2,1,5,90,43.0,0,0,1821.0,0.0,47.0,29.0,0.0,0
0503_03,503,3,2,2,1,4,31,42.0,0,0,1246.0,35.0,16.0,0.0,0.0,0
0504_01,504,5,1,0,1,1,19,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0504_02,504,5,1,0,1,1,19,54.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0504_04,504,5,1,2,1,1,19,64.0,0,0,0.0,1737.0,11.0,401.0,752.0,0
0504_05,504,5,1,0,1,1,19,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0506_01,506,1,2,2,1,5,91,23.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0507_01,507,1,0,2,1,6,74,39.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0510_01,510,1,1,2,0,2,16,59.0,0,0,0.0,16521.0,0.0,323.0,0.0,1
0512_01,512,2,1,0,1,3,18,32.0,0,0,0.0,5755.0,0.0,59.0,122.0,1
0512_02,512,2,1,2,1,3,18,55.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0513_01,513,1,0,1,0,6,78,21.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0515_01,515,1,1,2,1,1,20,50.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0516_01,516,1,1,0,1,0,6,55.0,0,0,113.0,2492.0,41.0,0.0,2376.0,0
0522_01,522,1,0,2,0,4,33,42.0,0,0,0.0,0.0,750.0,0.0,156.0,0
0523_01,523,1,0,2,1,4,33,35.0,0,0,553.0,213.0,1733.0,0.0,6.0,1
0527_02,527,2,2,2,1,5,93,34.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0528_01,528,1,1,2,0,2,17,46.0,0,0,0.0,1119.0,0.0,3427.0,6595.0,0
0529_01,529,1,0,1,0,6,81,26.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0531_01,531,1,0,0,0,6,82,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0533_01,533,1,2,2,0,3,21,33.0,0,0,20.0,0.0,384.0,557.0,0.0,0
0534_01,534,2,1,2,0,1,23,34.0,0,0,98.0,715.0,29.0,5732.0,1902.0,0
0534_02,534,2,1,2,0,1,23,49.0,0,0,3573.0,1308.0,316.0,641.0,25.0,0
0537_01,537,1,0,2,0,6,83,22.0,0,0,0.0,5.0,0.0,320.0,352.0,0
0538_01,538,1,0,2,0,5,110,28.0,0,0,0.0,1073.0,0.0,0.0,5.0,1
0539_02,539,5,1,0,0,2,18,36.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0539_04,539,5,1,2,0,2,18,49.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0539_05,539,5,1,2,0,2,18,38.0,0,0,0.0,1793.0,479.0,9.0,4987.0,0
0540_01,540,1,2,2,1,5,95,31.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0542_01,542,1,0,2,0,6,84,26.0,0,0,9.0,0.0,0.0,0.0,878.0,0
0545_01,545,1,0,2,0,5,111,23.0,0,0,59.0,0.0,0.0,681.0,0.0,0
0546_01,546,1,0,0,1,5,96,24.0,0,0,930.0,691.0,838.0,0.0,0.0,0
0547_01,547,1,0,2,1,5,97,23.0,0,0,0.0,15.0,831.0,16.0,3.0,0
0548_01,548,1,0,2,1,4,36,24.0,0,0,0.0,86.0,704.0,0.0,1.0,1
0549_01,549,2,2,1,1,3,19,32.0,0,0,666.0,0.0,0.0,252.0,1.0,1
0549_02,549,2,2,2,1,5,98,43.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0550_01,550,1,0,2,1,5,99,23.0,0,0,13.0,12.0,0.0,762.0,0.0,1
0551_01,551,1,0,2,1,6,80,42.0,0,0,126.0,0.0,266.0,445.0,12.0,0
0552_01,552,1,1,0,1,2,21,29.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0553_01,553,2,1,2,0,2,19,40.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0553_02,553,2,1,2,0,2,19,37.0,0,0,0.0,6506.0,0.0,764.0,0.0,1
0555_01,555,2,1,0,0,2,20,61.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0555_02,555,2,1,2,0,2,20,33.0,0,0,0.0,165.0,1.0,2525.0,0.0,0
0556_01,556,1,0,2,1,5,100,19.0,0,0,0.0,1428.0,0.0,1.0,19.0,1
0559_01,559,1,0,1,1,5,102,21.0,0,0,0.0,12.0,580.0,0.0,79.0,0
0560_01,560,2,0,2,1,6,81,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0
0560_02,560,2,0,1,1,6,81,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0561_01,561,1,0,2,1,6,82,22.0,0,0,0.0,0.0,332.0,442.0,0.0,0
0563_01,563,1,2,0,0,5,114,33.0,0,0,840.0,642.0,402.0,21.0,0.0,0
0564_01,564,2,1,0,0,1,24,32.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0564_02,564,2,1,2,0,1,24,28.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0565_01,565,1,2,2,0,5,115,31.0,0,0,697.0,0.0,612.0,0.0,0.0,0
0566_01,566,1,2,2,1,4,37,13.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0567_01,567,1,0,2,1,6,83,14.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0569_01,569,1,0,2,0,5,116,23.0,0,0,0.0,334.0,310.0,0.0,0.0,1
0570_01,570,1,1,2,1,2,22,36.0,0,1,530.0,5085.0,1.0,146.0,872.0,1
0571_01,571,7,1,0,0,2,21,22.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0571_02,571,7,1,2,0,2,21,19.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0571_03,571,7,1,2,0,2,21,42.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0571_05,571,7,1,0,0,2,21,16.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0571_06,571,7,1,2,0,2,21,55.0,0,0,0.0,1542.0,0.0,1814.0,1568.0,0
0571_07,571,7,1,2,0,2,21,55.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0572_01,572,1,0,2,1,5,105,19.0,0,0,1911.0,0.0,21.0,854.0,0.0,0
0575_01,575,1,1,2,0,4,34,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0577_01,577,1,0,2,0,6,86,65.0,0,0,0.0,0.0,521.0,105.0,0.0,0
0579_01,579,1,0,2,1,5,108,55.0,0,0,53.0,790.0,37.0,0.0,0.0,1
0580_01,580,1,0,2,0,6,87,49.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0581_01,581,1,0,2,1,4,38,22.0,0,0,0.0,0.0,601.0,183.0,4.0,0
0582_01,582,1,2,2,0,5,118,33.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0583_01,583,3,2,2,1,5,109,3.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0583_02,583,3,2,2,1,5,109,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0583_03,583,3,2,2,1,5,109,33.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0585_01,585,3,2,2,0,5,120,48.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0585_02,585,3,2,2,0,5,120,5.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0585_03,585,3,2,2,0,3,22,23.0,0,0,2648.0,0.0,1092.0,0.0,0.0,0
0586_01,586,1,1,2,0,3,23,53.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0587_01,587,1,2,2,0,5,121,18.0,0,0,5.0,25.0,616.0,0.0,1042.0,0
0588_01,588,1,0,1,0,6,89,20.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0589_01,589,1,0,2,0,4,35,23.0,0,0,234.0,1.0,551.0,0.0,1.0,0
0590_01,590,1,0,2,0,6,90,48.0,0,0,801.0,2.0,0.0,1.0,973.0,0
0591_01,591,1,0,1,1,6,86,19.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0594_01,594,1,0,0,1,6,87,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0
0597_02,597,2,0,2,0,6,91,21.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0599_01,599,4,2,2,0,5,124,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0599_03,599,4,2,2,0,5,124,26.0,0,0,1252.0,0.0,46.0,124.0,6.0,0
0599_04,599,4,2,2,0,5,124,9.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0600_01,600,1,1,2,1,2,23,24.0,0,0,0.0,3385.0,826.0,9.0,793.0,1
0602_01,602,3,2,2,0,5,125,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0602_02,602,3,2,2,0,4,36,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0
0602_03,602,3,2,2,0,5,125,21.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0603_01,603,1,0,2,0,5,126,21.0,0,0,0.0,0.0,12.0,0.0,747.0,0
0608_01,608,1,0,2,0,6,94,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0611_01,611,1,0,1,1,6,90,31.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0612_01,612,1,1,2,0,1,25,27.0,1,1,0.0,0.0,0.0,0.0,0.0,1
0615_01,615,3,0,2,1,6,92,58.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0615_02,615,3,0,2,1,6,92,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0615_03,615,3,0,0,1,6,92,3.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0618_01,618,2,0,0,0,6,95,21.0,0,0,0.0,0.0,908.0,49.0,0.0,1
0618_02,618,2,0,1,0,5,131,21.0,0,0,1.0,368.0,0.0,0.0,388.0,0
0619_02,619,2,1,0,1,2,24,43.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0623_01,623,1,0,2,1,6,93,22.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0628_01,628,1,0,2,0,5,133,44.0,0,0,103.0,0.0,18.0,1197.0,1.0,1
0629_01,629,1,0,2,0,6,96,38.0,0,0,0.0,0.0,0.0,1018.0,0.0,0
0630_01,630,1,2,2,1,5,112,32.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0631_01,631,1,2,2,1,5,113,55.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0633_01,633,1,2,1,0,3,25,31.0,0,1,629.0,0.0,0.0,150.0,0.0,0
0634_01,634,1,0,2,0,5,135,39.0,0,0,0.0,1496.0,0.0,140.0,383.0,0
0635_01,635,2,0,2,1,6,94,35.0,0,0,0.0,1778.0,0.0,0.0,0.0,1
0635_02,635,2,0,2,1,4,43,37.0,0,0,614.0,0.0,50.0,11.0,319.0,0
0636_01,636,2,0,0,0,5,136,13.0,0,0,0.0,7.0,0.0,339.0,359.0,0
0636_02,636,2,0,2,0,5,136,21.0,0,0,0.0,0.0,7.0,675.0,0.0,0
0637_01,637,1,2,2,1,4,44,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0
0638_01,638,1,1,0,0,1,28,20.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0641_01,641,1,0,2,1,5,114,36.0,0,0,2.0,0.0,0.0,1958.0,19.0,0
0642_01,642,5,1,0,1,2,25,29.0,0,0,0.0,3344.0,0.0,118.0,972.0,1
0642_02,642,5,1,0,1,2,25,36.0,0,0,0.0,4967.0,82.0,1517.0,575.0,1
0642_03,642,5,1,2,1,2,25,79.0,0,0,0.0,0.0,0.0,2210.0,2.0,0
0642_04,642,5,1,0,1,2,25,30.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0642_05,642,5,1,0,1,2,25,30.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0643_01,643,1,2,2,0,5,138,19.0,0,0,1019.0,266.0,141.0,0.0,0.0,1
0644_01,644,1,1,2,0,4,38,33.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0646_01,646,1,1,0,1,2,26,38.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0647_01,647,3,2,2,1,5,115,7.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0647_02,647,3,2,2,1,5,115,58.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0647_03,647,3,2,2,1,5,115,33.0,0,0,105.0,0.0,1087.0,0.0,0.0,0
0650_01,650,1,0,1,1,6,95,3.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0655_01,655,1,2,2,0,4,39,37.0,0,0,237.0,2.0,708.0,0.0,0.0,1
0656_01,656,1,0,2,0,6,101,32.0,0,0,0.0,0.0,0.0,768.0,3.0,0
0657_02,657,2,0,2,1,6,97,38.0,0,0,0.0,8.0,736.0,140.0,0.0,0
0659_01,659,1,0,2,1,6,98,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0660_01,660,1,0,2,1,6,99,15.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0661_01,661,1,1,2,0,2,23,44.0,0,0,0.0,2506.0,0.0,1360.0,722.0,0
0663_01,663,1,0,2,0,5,140,44.0,0,0,86.0,525.0,16.0,49.0,39.0,1
0664_01,664,1,1,2,1,4,46,36.0,0,0,0.0,0.0,0.0,4507.0,5689.0,0
0665_02,665,2,2,2,0,5,141,15.0,0,0,1264.0,0.0,2.0,23.0,0.0,0
0668_01,668,1,0,2,0,5,142,45.0,0,0,0.0,25.0,87.0,989.0,482.0,0
0669_01,669,1,0,2,0,5,143,26.0,0,0,0.0,530.0,2.0,9.0,403.0,0
0671_01,671,1,0,1,0,6,102,46.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0672_01,672,1,0,2,0,6,103,25.0,0,0,1.0,0.0,38.0,7.0,740.0,0
0674_01,674,1,0,1,1,6,101,46.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0677_01,677,1,0,2,1,6,102,15.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0678_01,678,1,0,2,1,6,103,37.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0680_01,680,2,0,1,0,6,105,45.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0680_02,680,2,0,2,0,6,105,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0682_01,682,1,2,2,1,5,121,38.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0683_01,683,1,2,2,0,5,144,30.0,0,0,269.0,96.0,252.0,0.0,0.0,0
0684_02,684,3,2,2,0,5,145,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0684_03,684,3,2,2,0,5,145,20.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0685_01,685,1,0,2,0,4,41,41.0,0,0,1.0,922.0,4.0,55.0,15.0,0
0686_01,686,1,2,2,0,5,146,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0687_01,687,1,2,2,1,3,23,19.0,0,0,3097.0,0.0,9.0,0.0,213.0,0
0688_01,688,1,2,2,1,4,48,34.0,0,0,1973.0,0.0,97.0,41.0,3.0,0
0689_01,689,1,1,2,1,1,25,36.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0690_01,690,1,2,2,1,5,122,54.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0691_01,691,3,2,2,1,4,49,19.0,0,0,164.0,0.0,783.0,0.0,0.0,0
0691_02,691,3,2,2,1,5,123,21.0,0,0,505.0,0.0,1952.0,0.0,0.0,0
0691_03,691,3,2,2,1,4,49,23.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0693_02,693,2,1,2,1,2,27,34.0,0,0,0.0,3488.0,0.0,4343.0,38.0,0
0696_01,696,1,0,2,1,6,107,22.0,0,0,0.0,581.0,226.0,74.0,0.0,1
0697_01,697,1,0,0,0,5,147,24.0,0,0,21.0,0.0,689.0,12.0,0.0,1
0699_02,699,2,2,0,1,3,24,24.0,0,0,2698.0,0.0,301.0,8.0,5.0,0
0701_01,701,1,1,2,1,3,25,33.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0702_01,702,1,0,2,1,5,127,24.0,0,0,121.0,237.0,4.0,387.0,54.0,0
0703_01,703,1,0,2,1,6,108,18.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0704_01,704,1,0,2,0,6,107,19.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0705_01,705,1,0,0,0,5,149,43.0,0,0,0.0,0.0,722.0,0.0,0.0,1
0709_01,709,1,1,0,1,0,7,25.0,0,0,0.0,4949.0,0.0,452.0,15.0,1
0710_01,710,1,2,2,0,4,42,23.0,0,0,1695.0,0.0,0.0,31.0,349.0,0
0713_01,713,1,0,2,1,4,50,26.0,0,0,1577.0,2.0,0.0,30.0,0.0,0
0714_01,714,7,0,1,0,6,109,38.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0714_02,714,7,0,2,0,6,109,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0
0714_04,714,7,0,1,0,6,109,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0714_05,714,7,0,1,0,6,109,25.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0714_06,714,7,0,0,0,6,109,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0714_07,714,7,0,0,0,6,109,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0718_01,718,1,0,2,0,4,43,21.0,0,0,521.0,0.0,4.0,261.0,1.0,0
0719_01,719,1,2,2,0,4,44,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0
0724_01,724,1,0,1,1,5,132,24.0,0,0,0.0,23.0,0.0,184.0,2566.0,0
0726_01,726,1,0,2,0,6,111,20.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0727_01,727,1,0,2,1,5,133,23.0,0,0,139.0,0.0,1.0,152.0,354.0,1
0728_01,728,1,0,0,1,5,134,29.0,0,0,0.0,0.0,2.0,786.0,594.0,1
0729_01,729,1,0,2,1,4,53,14.0,0,0,7.0,781.0,0.0,0.0,0.0,1
0733_01,733,1,0,0,0,5,153,23.0,0,0,0.0,38.0,88.0,4.0,561.0,0
0734_01,734,1,0,2,0,5,154,62.0,0,0,712.0,2.0,322.0,0.0,517.0,0
0736_01,736,1,0,2,0,5,156,23.0,0,0,0.0,0.0,484.0,188.0,0.0,0
0740_01,740,3,1,0,0,2,24,67.0,0,0,76.0,16.0,0.0,2247.0,1166.0,0
0740_02,740,3,1,0,0,2,24,14.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0740_03,740,3,1,2,0,2,24,41.0,0,0,3594.0,3425.0,0.0,0.0,58.0,0
0743_01,743,1,0,2,1,6,111,14.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0746_01,746,1,0,2,1,6,112,19.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0750_01,750,1,0,0,1,5,140,22.0,0,0,15.0,142.0,0.0,41.0,493.0,0
0756_01,756,2,1,0,1,1,27,54.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0756_02,756,2,1,2,1,1,27,34.0,0,0,47.0,287.0,0.0,4302.0,0.0,0
0757_01,757,1,2,0,0,3,33,67.0,0,0,1.0,0.0,5.0,1022.0,151.0,0
0762_01,762,1,0,1,1,6,114,30.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0765_01,765,1,2,1,1,5,142,35.0,0,0,1248.0,0.0,55.0,12.0,0.0,1
0767_01,767,1,0,2,1,6,116,49.0,0,0,0.0,6.0,679.0,15.0,187.0,0
0768_01,768,1,1,0,0,1,32,36.0,0,0,29.0,12180.0,0.0,93.0,17306.0,0
0769_01,769,1,1,0,1,1,28,54.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0770_01,770,5,0,2,1,6,117,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0770_04,770,5,0,1,1,6,117,10.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0770_05,770,5,0,0,1,6,117,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0771_01,771,1,0,2,0,6,112,25.0,1,0,0.0,0.0,0.0,0.0,0.0,0
0772_01,772,4,1,0,1,4,56,37.0,0,0,0.0,16.0,325.0,4476.0,1359.0,0
0772_02,772,4,1,0,1,4,56,15.0,1,0,0.0,0.0,0.0,0.0,0.0,1
0772_04,772,4,1,0,1,4,56,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1
0773_01,773,1,0,2,1,5,143,30.0,0,0,558.0,4.0,0.0,175.0,0.0,0
0776_01,776,1,0,2,0,5,161,19.0,0,0,0.0,2.0,1399.0,0.0,18.0,1
0777_01,777,1,1,2,0,0,5,30.0,0,0,0.0,3004.0,0.0,1018.0,0.0,0
